date,cases,deaths,country,population,continent,cum_cases,cum_cases_per100000,cases_per100000,cases_7day_rollmean,cases_7day_rollsum,cases_7day_rollsum_per100000,cases_14day_rollmean,cases_14day_rollsum,cases_14day_rollmean_per100000,cases_14day_rollsum_per100000,cumulative_deaths,deaths_per100000,deaths_7day_rollmean,deaths_7day_rollsum,deaths_7day_rollsum_per100000,deaths_14day_rollmean,deaths_14day_rollsum,deaths_14day_rollmean_per100000,deaths_14day_rollsum_per100000
2020-01-19,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-20,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-21,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,0,0,Belgium,11455519,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,1,0,Belgium,11455519,Europe,1,0.0087294167990119,0.0087294167990119,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-12,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-13,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,0,0,Belgium,11455519,Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,18,0,Belgium,11455519,Europe,19,0.1658589191812261,0.1571295023822142,2.5714285714285716,18,0.1571295023822142,1.2857142857142858,18,0.011223535884443872,0.1571295023822142,0,0,0,0,0,0,0,0,0
2020-03-03,19,0,Belgium,11455519,Europe,38,0.3317178383624522,0.1658589191812261,5.285714285714286,37,0.3229884215634403,2.642857142857143,37,0.023070601540245737,0.3229884215634403,0,0,0,0,0,0,0,0,0
2020-03-04,34,0,Belgium,11455519,Europe,72,0.6285180095288568,0.2968001711664046,10.142857142857142,71,0.6197885927298449,5.071428571428571,71,0.04427061376641749,0.6197885927298449,0,0,0,0,0,0,0,0,0
2020-03-05,53,0,Belgium,11455519,Europe,125,1.0911770998764876,0.4626590903476307,17.714285714285715,124,1.0824476830774756,8.857142857142858,124,0.07731769164839113,1.0824476830774756,0,0,0,0,0,0,0,0,0
2020-03-06,81,0,Belgium,11455519,Europe,206,1.7982598605964515,0.7070827607199639,29.285714285714285,205,1.7895304437974395,14.642857142857142,205,0.12782360312838853,1.7895304437974395,0,0,0,0,0,0,0,0,0
2020-03-07,110,0,Belgium,11455519,Europe,316,2.7584957084877604,0.960235847891309,45,315,2.7497662916887484,22.5,315,0.19641187797776774,2.7497662916887484,0,0,0,0,0,0,0,0,0
2020-03-08,27,0,Belgium,11455519,Europe,343,2.994189962061082,0.2356942535733213,48.857142857142854,342,2.98546054526207,24.428571428571427,342,0.21324718180443356,2.98546054526207,0,0,0,0,0,0,0,0,0
2020-03-09,65,0,Belgium,11455519,Europe,408,3.561602053996855,0.5674120919357735,55.57142857142857,389,3.3957431348156293,29.071428571428573,407,0.2537766169427031,3.552872637197843,0,0,0,0,0,0,0,0,0
2020-03-10,94,0,Belgium,11455519,Europe,502,4.382167233103974,0.8205651791071186,66.28571428571429,464,4.050449394741522,35.785714285714285,501,0.3123884154503544,4.373437816304962,0,0,0,0,0,0,0,0,0
2020-03-11,99,1,Belgium,11455519,Europe,601,5.246379496206152,0.8642122631021781,75.57142857142857,529,4.617861486677295,42.857142857142854,600,0.3741178628147957,5.23765007940714,1,0.0087294167990119,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119
2020-03-12,174,3,Belgium,11455519,Europe,775,6.765298019234223,1.5189185230280706,92.85714285714286,650,5.674120919357735,55.285714285714285,774,0.48261204303108646,6.756568602435211,4,0.0349176671960476,0.5714285714285714,4,0.0349176671960476,0.2857142857142857,4,0.0024941190854319713,0.0349176671960476
2020-03-13,250,1,Belgium,11455519,Europe,1025,8.947652218987198,2.182354199752975,117,819,7.149392358390746,73.14285714285714,1024,0.6384944858705847,8.938922802188186,5,0.0436470839950595,0.7142857142857143,5,0.0436470839950595,0.35714285714285715,5,0.0031176488567899643,0.0436470839950595
2020-03-14,338,3,Belgium,11455519,Europe,1363,11.89819509705322,2.950542878066022,149.57142857142858,1047,9.13969938856546,97.28571428571429,1362,0.8492475485895863,11.889465680254208,8,0.0698353343920952,1.1428571428571428,8,0.0698353343920952,0.5714285714285714,8,0.004988238170863943,0.0698353343920952
2020-03-15,179,5,Belgium,11455519,Europe,1542,13.46076070407635,1.5625656070231302,171.28571428571428,1199,10.466570742015268,110.07142857142857,1541,0.960859377662667,13.452031287277338,13,0.1134824183871547,1.8571428571428572,13,0.1134824183871547,0.9285714285714286,13,0.008105887027653908,0.1134824183871547
2020-03-16,214,6,Belgium,11455519,Europe,1756,15.328855899064896,1.8680951949885467,192.57142857142858,1348,11.76725384506804,124.07142857142857,1737,1.0830712128488336,15.16299697988367,19,0.1658589191812261,2.7142857142857144,19,0.1658589191812261,1.3571428571428572,19,0.011847065655801865,0.1658589191812261
2020-03-17,387,11,Belgium,11455519,Europe,2143,18.707140200282502,3.3782843012176054,234.42857142857142,1641,14.324972967178528,150.35714285714286,2105,1.312530168708575,18.375422361920048,30,0.261882503970357,4.285714285714286,30,0.261882503970357,2.142857142857143,30,0.018705893140739786,0.261882503970357
2020-03-18,422,10,Belgium,11455519,Europe,2565,22.390954089465524,3.6838138891830217,280.57142857142856,1964,17.14457459325937,178.07142857142858,2493,1.5544597199954764,21.762436079936666,40,0.349176671960476,5.571428571428571,39,0.3404472551614641,2.857142857142857,40,0.024941190854319714,0.349176671960476
2020-03-19,534,22,Belgium,11455519,Europe,3099,27.052462660137877,4.661508570672354,332,2324,20.287164640903654,212.42857142857142,2974,1.8543775400186706,25.96128556026139,62,0.5412238415387378,8.285714285714286,58,0.5063061743426902,4.428571428571429,62,0.03865884582419556,0.5412238415387378
2020-03-20,713,33,Belgium,11455519,Europe,3812,33.27653683783336,6.224074177695485,398.14285714285717,2787,24.328884618846164,257.57142857142856,3606,2.2484483555169223,31.478276977236913,95,0.8292945959061305,12.857142857142858,90,0.785647511911071,6.785714285714286,95,0.05923532827900932,0.8292945959061305
2020-03-21,663,35,Belgium,11455519,Europe,4475,39.06414017557825,5.78760333774489,444.57142857142856,3112,27.165945078525034,297.07142857142856,4159,2.593260319077892,36.305644467090495,130,1.134824183871547,17.428571428571427,122,1.0649888494794517,9.285714285714286,130,0.08105887027653907,1.134824183871547
2020-03-22,470,40,Belgium,11455519,Europe,4945,43.16696607111385,4.102825895535593,486.14285714285717,3403,29.706205367037498,328.7142857142857,4602,2.869484007789483,40.17277610905276,170,1.484000855832023,22.428571428571427,157,1.3705184374448682,12.142857142857142,170,0.10600006113085879,1.484000855832023
2020-03-23,486,47,Belgium,11455519,Europe,5431,47.40946263543363,4.242496564319784,525,3675,32.080606736368736,358.7857142857143,5023,3.131990041531198,43.84786058143678,217,1.8942834453855824,28.285714285714285,198,1.7284245262043563,15.5,217,0.13530596038468445,1.8942834453855824
2020-03-24,1328,78,Belgium,11455519,Europe,6759,59.002128144521436,11.592665509087803,659.4285714285714,4616,40.29498794423893,446.92857142857144,6257,3.9014257793869613,54.61996091141746,295,2.5751779557085106,37.857142857142854,265,2.3132954517381537,21.071428571428573,295,0.1839412825506079,2.5751779557085106
2020-03-25,1195,76,Belgium,11455519,Europe,7954,69.43378121934066,10.43165307481922,769.8571428571429,5389,47.04282712987513,525.2142857142857,7353,4.584814408795321,64.1874017231345,371,3.238613632433415,47.285714285714285,331,2.889436960472939,26.428571428571427,370,0.23070601540245736,3.229884215634403
2020-03-26,1199,107,Belgium,11455519,Europe,9153,79.90035196135592,10.466570742015268,864.8571428571429,6054,52.847889301218046,598.4285714285714,8378,5.2239324244372645,73.1350539421217,478,4.172661229927688,59.42857142857143,416,3.6314373883889504,33.857142857142854,474,0.2955531116236886,4.13774356273164
2020-03-27,1363,102,Belgium,11455519,Europe,10516,91.79854705840914,11.89819509705322,957.7142857142857,6704,58.52201022057578,677.9285714285714,9491,5.917921059958711,82.85089483942194,580,5.0630617434269025,69.28571428571429,485,4.233767147520772,41.07142857142857,575,0.35852961853084586,5.019414659431843
2020-03-28,1519,128,Belgium,11455519,Europe,12035,105.05853117610822,13.259984117699076,1080,7560,65.99439100052996,762.2857142857143,10672,6.654309719932501,93.160336079055,708,6.180427093700425,82.57142857142857,578,5.045602909828879,50,700,0.436470839950595,6.11059175930833
2020-03-29,844,141,Belgium,11455519,Europe,12879,112.42615895447426,7.367627778366043,1133.4285714285713,7934,69.25919288336041,809.7857142857143,11337,7.068957017885565,98.96539825039791,849,7.411274862361103,97,679,5.92727400652908,59.714285714285715,836,0.521270888855282,7.2977924439739486
2020-03-30,683,149,Belgium,11455519,Europe,13562,118.38835062819939,5.962191673725128,1161.5714285714287,8131,70.97888799276576,843.2857142857143,11806,7.361392480652464,103.0594947291345,998,8.711957965413877,111.57142857142857,781,6.817674520028294,69.92857142857143,979,0.610435646159475,8.54609904623265
2020-03-31,1738,170,Belgium,11455519,Europe,15300,133.56007702488208,15.171726396682683,1220.142857142857,8541,74.55794888036064,939.7857142857143,13157,8.203781201757113,114.85293682459957,1168,10.195958821245899,124.71428571428571,873,7.620780865537389,81.28571428571429,1138,0.709576879805396,9.934076317275542
2020-04-01,1681,208,Belgium,11455519,Europe,16981,148.23422666402107,14.674149639139005,1289.5714285714287,9027,78.80044544468042,1029.7142857142858,14416,8.988805183896826,125.84327257455556,1376,12.011677515440375,143.57142857142858,1005,8.77306388300696,95.42857142857143,1336,0.8330357745342785,11.662500843479899
2020-04-02,1516,232,Belgium,11455519,Europe,18497,161.46802253132313,13.23379586730204,1334.857142857143,9344,81.56767056996719,1099.857142857143,15398,9.601111419370374,134.41555987118525,1608,14.036902212811135,161.42857142857142,1130,9.864240982883446,110.42857142857143,1546,0.9639770265194569,13.495678371272398
2020-04-03,1479,219,Belgium,11455519,Europe,19976,174.3788299770617,12.9108074457386,1351.4285714285713,9460,82.58028291865257,1154.5714285714287,16164,10.078735224230597,141.10229313922835,1827,15.948644491794742,178.14285714285714,1247,10.88558274836784,123.71428571428571,1732,1.0799535639920437,15.119349895888611
2020-04-04,1694,236,Belgium,11455519,Europe,21670,189.16646203458788,14.787632057526158,1376.4285714285713,9635,84.10793085847966,1228.2142857142858,17195,10.721594418500688,150.10232185900963,2063,18.00878685636155,193.57142857142858,1355,11.828359762661124,138.07142857142858,1933,1.2052830480350003,16.873962672490002
2020-04-05,922,270,Belgium,11455519,Europe,22592,197.21498432327684,8.048522288688972,1387.5714285714287,9713,84.78882536880259,1260.5,17647,11.0034298751545,154.048018252163,2333,20.365729392094764,212,1484,12.95445452973366,154.5,2163,1.3486948954473386,18.88172853626274
2020-04-06,665,246,Belgium,11455519,Europe,23257,203.02004649461975,5.805062171342914,1385,9695,84.63169586642037,1273.2857142857142,17826,11.11504170422758,155.61058385918614,2579,22.51316592465169,225.85714285714286,1581,13.801207959237814,168.71428571428572,2362,1.4727773199475793,20.61888247926611
2020-04-07,1934,257,Belgium,11455519,Europe,25191,219.90273858390879,16.882692089289016,1413,9891,86.34266155902671,1316.5714285714287,18432,11.492900745670525,160.90061043938735,2836,24.756626041997748,238.28571428571428,1668,14.56066722075185,181.5,2541,1.5843891490206599,22.181448086289237
2020-04-08,1515,277,Belgium,11455519,Europe,26706,233.1278050344118,13.225066450503029,1389.2857142857142,9725,84.89357837039073,1339.4285714285713,18752,11.692430272505081,163.69402381507115,3113,27.174674495324044,248.14285714285714,1737,15.16299697988367,195.85714285714286,2742,1.7097186330636165,23.93606086289063
2020-04-09,1598,321,Belgium,11455519,Europe,28304,247.07741307923283,13.949608044821016,1401,9807,85.60939054790971,1367.9285714285713,19151,11.941218651276921,167.1770611178769,3434,29.976817287806867,260.85714285714283,1826,15.93991507499573,211.14285714285714,2956,1.843154004134227,25.804156057879176
2020-04-10,2239,271,Belgium,11455519,Europe,30543,266.62257729222046,19.545164212987643,1509.5714285714287,10567,92.24374731515874,1430.5,20027,12.487430730986523,174.82403023381133,3705,32.34248924033909,268.2857142857143,1878,16.39384474854435,223.21428571428572,3125,1.9485305354937277,27.279427496912188
2020-04-11,2336,302,Belgium,11455519,Europe,32879,287.0144949347123,20.391917642491798,1601.2857142857142,11209,97.8480329001244,1488.857142857143,20844,12.996854554186003,181.95596375860404,4007,34.978773113640685,277.7142857142857,1944,16.969986257279135,235.64285714285714,3299,2.0570247157100185,28.798346019940258
2020-04-12,1029,285,Belgium,11455519,Europe,33908,295.9970648208955,8.982569886183246,1616.5714285714287,11316,98.78208049761867,1502.0714285714287,21029,13.112207561887233,183.57090586642124,4292,37.46665690135907,279.85714285714283,1959,17.100927509264313,245.92857142857142,3443,2.1468130027855694,30.055382038997973
2020-04-13,524,265,Belgium,11455519,Europe,34432,300.57127922357773,4.574214402682236,1596.4285714285713,11175,97.55123272895798,1490.7142857142858,20870,13.013066328241312,182.18292859537834,4557,39.77995235309723,282.57142857142856,1978,17.26678642844554,254.21428571428572,3559,2.219142456263097,31.067994387683353
2020-04-14,537,277,Belgium,11455519,Europe,34969,305.2589760446471,4.68769682106939,1396.857142857143,9778,85.35623746073836,1404.9285714285713,19669,12.26420707284036,171.69889901976507,4834,42.19800080642352,285.42857142857144,1998,17.441374764425777,261.85714285714283,3666,2.2858601417984015,32.00204198517763
2020-04-15,1560,261,Belgium,11455519,Europe,36529,318.8768662511057,13.617890206458565,1403.2857142857142,9823,85.74906121669389,1396.2857142857142,19548,12.188759970506045,170.64263958708463,5095,44.47637859096563,283.14285714285717,1982,17.301704095641586,265.64285714285717,3719,2.3189072196803755,32.464701075525255
2020-04-16,1633,280,Belgium,11455519,Europe,38162,333.13200388389214,14.255137632786433,1408.2857142857142,9858,86.05459080465931,1404.642857142857,19665,12.26171295375493,171.663981352569,5375,46.920615294688965,277.2857142857143,1941,16.943798006882098,269.07142857142856,3767,2.348836648705559,32.88371308187783
2020-04-17,1674,246,Belgium,11455519,Europe,39836,347.74504760543806,14.613043721545921,1327.5714285714287,9293,81.12247031321759,1418.5714285714287,19860,12.38330125916974,173.36621762837635,5621,49.06805182724589,273.7142857142857,1916,16.7255625869068,271,3794,2.365671952532225,33.11940733545115
2020-04-18,1394,205,Belgium,11455519,Europe,41230,359.91385462326065,12.168807017822589,1193,8351,72.89935968854837,1397.142857142857,19560,12.19624232776234,170.74739258867277,5826,50.85758227104333,259.85714285714283,1819,15.878809157402646,268.7857142857143,3763,2.3463425296201272,32.84879541468178
2020-04-19,722,208,Belgium,11455519,Europe,41952,366.21649355214726,6.302638928886592,1149.142857142857,8044,70.21942873125172,1382.857142857143,19360,12.071536373490742,169.0015092288704,6034,52.67330096523781,248.85714285714286,1742,15.20664406387873,264.35714285714283,3701,2.3076836837959314,32.30757157314304
2020-04-20,443,190,Belgium,11455519,Europe,42395,370.0836251941095,3.867131641962272,1137.5714285714287,7963,69.51234597053175,1367,19138,11.933112764249268,167.06357869948974,6224,54.33189015705007,238.14285714285714,1667,14.551937803952837,260.35714285714283,3645,2.272766016599884,31.818724232398377
2020-04-21,1276,206,Belgium,11455519,Europe,43671,381.2223610296487,11.138735835539185,1243.142857142857,8702,75.96338498500155,1320,18480,11.522830174695708,161.31962244573992,6430,56.13015001764652,228,1596,13.932149211222992,256.7142857142857,3594,2.2409659982606263,31.37352397564877
2020-04-22,1271,203,Belgium,11455519,Europe,44942,392.3174497811928,11.095088751544125,1201.857142857143,8413,73.44058353008711,1302.5714285714287,18236,11.37068891048436,159.189644746781,6633,57.90222162784593,219.71428571428572,1538,13.425843036880302,251.42857142857142,3520,2.1948247951801347,30.727547132521888
2020-04-23,777,181,Belgium,11455519,Europe,45719,399.1002066340251,6.782756852832247,1079.5714285714287,7557,65.96820275013293,1243.9285714285713,17415,10.858770968199446,152.02279355479223,6814,59.482246068467084,205.57142857142858,1439,12.561630773778125,241.42857142857142,3380,2.1075306271900156,29.50542878066022
2020-04-24,976,158,Belgium,11455519,Europe,46695,407.62011742986067,8.519910795835614,979.8571428571429,6859,59.875069824422624,1153.7142857142858,16152,10.071252866974302,140.99754013764021,6972,60.86149392271097,193,1351,11.793442095465076,233.35714285714286,3267,2.037071763026563,28.51900468237188
2020-04-25,811,155,Belgium,11455519,Europe,47506,414.6996744538593,7.079557023998651,896.5714285714286,6276,54.78581983059868,1044.7857142857142,14627,9.120369965653362,127.68517951914707,7127,62.214553526557815,185.85714285714286,1301,11.356971255514482,222.85714285714286,3120,1.9454128866369378,27.23578041291713
2020-04-26,388,143,Belgium,11455519,Europe,47894,418.08668817187595,3.3870137180166173,848.8571428571429,5942,51.870194619728714,999,13986,8.720687382212889,122.08962335098043,7270,63.462860128816516,176.57142857142858,1236,10.789559163578708,212.71428571428572,2978,1.8568716591041028,25.99620322745744
2020-04-27,205,154,Belgium,11455519,Europe,48099,419.8762186156734,1.7895304437974395,814.8571428571429,5704,49.79259342156388,976.2142857142857,13667,8.521781385149689,119.30493939209563,7424,64.80719031586435,171.42857142857142,1200,10.47530015881428,204.78571428571428,2867,1.7876598544833655,25.027237962767117
2020-04-28,755,135,Belgium,11455519,Europe,48854,426.46692829892737,6.590709683253984,740.4285714285714,5183,45.244567269278676,991.7857142857143,13885,8.657710875305732,121.20795225428023,7559,65.98566158373096,161.28571428571428,1129,9.855511566084436,194.64285714285714,2725,1.6991186269505305,23.787660777307426
2020-04-29,569,110,Belgium,11455519,Europe,49423,431.43396645756513,4.967038158637771,640.1428571428571,4481,39.11651667637233,921,12894,8.03979287188996,112.55710020645944,7669,66.94589743162226,148,1036,9.04367580377633,183.85714285714286,2574,1.6049656314754737,22.46951884065663
2020-04-30,522,107,Belgium,11455519,Europe,49945,435.99072202664934,4.556755569084212,603.7142857142857,4226,36.89051539262429,841.6428571428571,11783,7.347051295911229,102.85871814275723,7776,67.87994502911654,137.42857142857142,962,8.397698960649448,171.5,2401,1.497094981030541,20.959329734427573
2020-05-01,586,87,Belgium,11455519,Europe,50531,441.1061602708703,5.115438244220973,548,3836,33.48604284100965,763.9285714285714,10695,6.668650904673734,93.36111266543227,7863,68.63940429063057,127.28571428571429,891,7.777910367919603,160.14285714285714,2242,1.39795374738462,19.57135246338468
2020-05-02,237,94,Belgium,11455519,Europe,50768,443.17503205223613,2.06887178136582,466,3262,28.475357598376817,681.2857142857143,9538,5.947226959212537,83.2611774289755,7957,69.45996946973769,118.57142857142857,830,7.245415943179877,152.21428571428572,2131,1.328741942763883,18.60238719869436
2020-05-03,286,75,Belgium,11455519,Europe,51054,445.67164525675355,2.4966132045174034,451.42857142857144,3160,27.584957084877605,650.1428571428571,9102,5.675367978900451,79.45515170460631,8032,70.11467572966359,108.85714285714286,762,6.651815600847068,142.71428571428572,1998,1.2458124831732698,17.441374764425777
2020-05-04,140,94,Belgium,11455519,Europe,51194,446.8937636086152,1.222118351861666,442.14285714285717,3095,27.01754499294183,628.5,8799,5.486438458178979,76.81013841450572,8126,70.9352409087707,100.28571428571429,702,6.128050592906354,135.85714285714286,1902,1.1859536251229024,16.603350751720633
2020-05-05,670,95,Belgium,11455519,Europe,51864,452.7424728639532,5.848709255337973,430,3010,26.275544565025818,585.2142857142857,8193,5.108579416736035,71.5201118343045,8221,71.76453550467683,94.57142857142857,662,5.778873920945878,127.92857142857143,1791,1.1167418205021653,15.634385487030313
2020-05-06,546,81,Belgium,11455519,Europe,52410,457.5087344362137,4.766261572260498,426.7142857142857,2987,26.074767978648545,533.4285714285714,7468,4.656520332501491,65.19128465502087,8302,72.4716182653968,90.42857142857143,633,5.525720833774533,119.21428571428571,1669,1.04067118839649,14.569396637550861
2020-05-07,552,76,Belgium,11455519,Europe,52962,462.32737250926823,4.818638073054569,431,3017,26.336650482618904,517.3571428571429,7243,4.516226133945943,63.227165875243195,8378,73.1350539421217,86,602,5.255108913005164,111.71428571428571,1564,0.9752005624039007,13.652807873654611
2020-05-08,442,71,Belgium,11455519,Europe,53404,466.1857747344315,3.85840222516326,410.42857142857144,2873,25.07961446356119,479.2142857142857,6709,4.183261236040774,58.56565730457084,8449,73.75484253485155,83.71428571428571,586,5.115438244220973,105.5,1477,0.9209534722957554,12.893348612140576
2020-05-09,483,74,Belgium,11455519,Europe,53887,470.40208304835426,4.216308313922748,445.57142857142856,3119,27.227050996118116,455.7857142857143,6381,3.9787434710353526,55.70240859449493,8523,74.40081937797842,80.85714285714286,566,4.940849908240735,99.71428571428571,1396,0.870447560815758,12.186265851420613
2020-05-10,240,71,Belgium,11455519,Europe,54127,472.4971430801171,2.095060031762856,439,3073,26.82549782336357,445.2142857142857,6233,3.8864610648743696,54.41045490824117,8594,75.02060797070827,80.28571428571429,562,4.905932241044688,94.57142857142857,1324,0.8255534172779826,11.557747841891755
2020-05-11,118,72,Belgium,11455519,Europe,54245,473.52721426240055,1.030071182283404,435.85714285714283,3051,26.633450653785307,439,6146,3.832213974766224,53.65099564672714,8666,75.64912598023713,77.14285714285714,540,4.713885071466426,88.71428571428571,1242,0.774423976026627,10.84193566437278
2020-05-12,476,65,Belgium,11455519,Europe,54721,477.6824166587302,4.155202396329664,408.14285714285717,2857,24.939943794776998,419.07142857142856,5867,3.658249168557344,51.21548835980282,8731,76.2165380721729,72.85714285714286,510,4.452002567496069,83.71428571428571,1172,0.7307768920315676,10.230876488441947
2020-05-13,395,45,Belgium,11455519,Europe,55116,481.1305362943399,3.4481196356097006,386.57142857142856,2706,23.6218018581262,406.64285714285717,5693,3.5497549883410535,49.69656983677475,8776,76.60936182812844,67.71428571428571,474,4.13774356273164,79.07142857142857,1107,0.6902474568932981,9.663464396506173
2020-05-14,321,56,Belgium,11455519,Europe,55437,483.9326790868227,2.80214279248282,353.57142857142856,2475,21.605306577554455,392.2857142857143,5492,3.424425504298097,47.94195706017336,8832,77.0982091688731,64.85714285714286,454,3.9631552267514025,75.42857142857143,1056,0.6584474385540405,9.218264139756567
